ord_value,organism_name,organism_category
"20,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"20,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"20,000 pseudomonas aeruginosa strain 3",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
200 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
200 pseudomonas aeruginosa strain 2,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"200,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"200,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"200,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
2000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
2000 pseudomonas aeruginosa strain 1,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
2000 pseudomonas aeruginosa strain 2,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
20000 pseudomonas aeruginosa strain 2,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"210,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"22,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"220,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"23,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"230,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
2300 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
230000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"24,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"240,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"25,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"25,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"25,000 pseudomonas aeruginosa strain 3",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"250,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"250,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"26,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"260,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"27,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"270,000 cgt pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"270,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"280,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"280,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"29,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"290,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"3,000  pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"3,000 mucoid pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"3,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"3,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"3,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"3,000 pseudomonas aeruginosa strain 3",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"30,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"30,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"30,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
300 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"300,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"300,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"300,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
3000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
300000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
31000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"320,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"320,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
32000 pseudomonas aeruginosa strain 1,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"35,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"350,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"360,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"37,000 cgt pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
37000 pseudomonas aeruginosa strain 2,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"38,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"380,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"390,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"4,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"4,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"4,000 pseudomonas aeruginosa strain 3",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"40,000 cgt pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"40,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"40,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"400,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"400,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
4000 mucoid pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
4000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
40000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"420,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
4200 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"43,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"45,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"450,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
4600 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"48,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
4800 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"5,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"5,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"5,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"50,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"50,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"50,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
500 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"500,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"500,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"500,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
5000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
500000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"520,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"530,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"58,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"6,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"6,000 pseudomonas aeruginosa strain 3",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"60,000 mucoid pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"60,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"60,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"60,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
600 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
6000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
6000 pseudomonas aeruginosa strain 2,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
60000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"620,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"640,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"650,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
6500 pseudomonas aeruginosa strain 1,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"7,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"70,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"70,000 pseudomonas aeruginosa strain 1",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"70,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
700  mucoid pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
700 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"700,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
7000 pseudomonas aeruginosa,pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"72,000 cfml pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"750,000 pseudomonas aeruginosa",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"8,000 pseudomonas aeruginosa strain 2",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
"8,000 pseudomonas aeruginosa strain 3",pseudomonas_aeruginosa,pseudomonas (all species except cepacia and maltophilia)
