ord_value,organism_name,organism_category,,
"STENOTROPHOMONAS MALTOPHILIA FOR SUSCEPTIBILITY RESULTS, REFER TO CULTURE M45766 2/5/13",stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
"STENOTROPHOMONAS MALTOPHILIA FOR SUSCEPTIBILITY RESULTS, REFER TO CULTURE W37065",stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
"STENOTROPHOMONAS MALTOPHILIA FOR SUSCEPTIBILITY RESULTS, REFER TO CULTURE W38999",stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
"STENOTROPHOMONAS MALTOPHILIA FOR TIMENTIN RESULT, REFER TO T32084",stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
STENOTROPHOMONAS MALTOPHILIA SEE H14992 FOR CEFTAZIDIME RESULT,stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
STENOTROPHOMONAS MALTOPHILIA STRAIN 1,stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
STENOTROPHOMONAS MALTOPHILIA STRAIN 2,stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
STENOTROPHOMONAS MALTOPHILIA STRAIN 3,stenotrophomonas_maltophilia,Pseudomonas or Stenotrophomonas or Xanthomonas maltophilia,,
^SALMONELLA ADELAIDE,salmonella_adelaide,Salmonella (all species),,
^SALMONELLA DERBY,salmonella_derby,Salmonella (all species),,
^SALMONELLA ENTERITIDIS,salmonella_enteritidis,Salmonella (all species),,
^SALMONELLA HEIDELBERG,salmonella_heidelberg,Salmonella (all species),,
^SALMONELLA NEWPORT TWO SETS,salmonella_newport,Salmonella (all species),,
^SALMONELLA PARATYPHI A,salmonella_paratyphi,Salmonella (all species),,
^SALMONELLA TYPHIMURIUM,salmonella_typhimurium,Salmonella (all species),,
SALMONELLA,salmonella_sp,Salmonella (all species),,
SALMONELLA PARATYPHI A STRAIN 1,salmonella_paratyphi,Salmonella (all species),,
SALMONELLA PARATYPHI A STRAIN 2,salmonella_paratyphi,Salmonella (all species),,
SALMONELLA SPECIES,salmonella_sp,Salmonella (all species),,
SALMONELLA TYPHI,salmonella_typhpi,Salmonella (all species),,
"SALMONELLA, GROUP D",salmonella_sp,Salmonella (all species),,
" 330,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"10,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
10000 SERRATIA MARCESCENS,serratia_marcescens,Serratia marcescens,,
1200 SERRATIA MARCESCENS,serratia_marcescens,Serratia marcescens,,
"14,200 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"150,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"2,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"20,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"240,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"250,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"30,000 CGT SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"30,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"4,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"40,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"5,200 SERRATIA LIQUEFACIENS",serratia_marcescens,Serratia marcescens,,
"50,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
500000 SERRATIA MARCESCENS,serratia_marcescens,Serratia marcescens,,
"60,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"7,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
"70,000 SERRATIA MARCESCENS",serratia_marcescens,Serratia marcescens,,
SERRATIA MARCESCENS,serratia_marcescens,Serratia marcescens,,
SERRATIA MARCESCENS STRAIN 1,serratia_marcescens,Serratia marcescens,,
SERRATIA MARCESCENS STRAIN 2,serratia_marcescens,Serratia marcescens,,
SERRATIA MARCESCENS STRAIN 3,serratia_marcescens,Serratia marcescens,,
SERRATIA MARCESCENS SUSCEPTIBLE TO CEFTAZIDIME,serratia_marcescens,Serratia marcescens,,
^SHIGELLA FLEXNERI SEROVAR 2A,shigella_flexneri,Shigella,,
^SHIGELLA FLEXNERI SEROVAR 3B,shigella_flexneri,Shigella,,
SHIGELLA SONNEI,shigella_sonnei,Shigella,,
SHIGELLA SPECIES,shigella_sp,Shigella,,
" 10,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
 100 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
" 100,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 110,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 170,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 170,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
" 20,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 220,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 240,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 240,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1",staphylococcus_aureus,Staphylococcus (coag +),,
" 3,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
" 30,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 4,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 40,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 40,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1",staphylococcus_aureus,Staphylococcus (coag +),,
" 50,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
" 550,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 60,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
" 70,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"^20,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 3 SUSCEPTIBLE TO ^ LINEZOLID FOR SUSCEPTIBILITY RESULTS, REFER TO CULTURE T27139 9/4/12",staphylococcus_aureus,Staphylococcus (coag +),,
"^200,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2 SUSCEPTIBLE TO ^ LINEZOLID FOR SUSCEPTIBILITY RESULTS, REFER TO CULTURE T27134 9/4/12",staphylococcus_aureus,Staphylococcus (coag +),,
"^640,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS SUSCEPTIBLE TO LINEZOLID",staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS  IN ANAEROBIC BOTTLE X2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS  LINEZOLID IS SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS (TWO BOTTLES),staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS B16 (TWO AEROBIC BOTTLES),staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS BOTH RESIN BOTTLES,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS BOTTLE 1 AND BOTTLE 2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS BOTTLES 1 AND 2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID  4.0 MCG/ML  SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID 2 MCG/ML SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
"^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID 48 MCG/ML, RESISTANT",staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID IS SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID IS SUSCEPTIBLE (MIC=2),staphylococcus_aureus,Staphylococcus (coag +),,
"^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID MIC = 0.75, SUSCEPTIBLE",staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID MIC = 4 SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID MIC 1.5 SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
"^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS LINEZOLID MIC=4.0, SUSCEPTIBLE",staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS NO1 AND NO2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS RESULT REPORTED TO DR.ZMUDA 9/09/2013 ^ AT 7:11AM BY BH,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1 CEFTAROLINE .75 MCG/ML=S,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1 CEFTAROLINE 1.0 MCG/ML= S,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1 LINEZOLID  2 MCG/ML ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1 LINEZOLID 2 MCG/ML ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1 SUSCEPTIBLE TO LINEZOLID,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1 SYNERCID AND LINEZOLID ARE ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2 CEFTAROLINE 1.0 MCG/ML=S,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2 LINEZOLID  1 MCG/ML ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2 LINEZOLID MIC 2.0 ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2 SUSCEPTIBLE TO LINEZOLID,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2 SYNERCID AND LINEZOLID ARE ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS SUSCEPTIBILE TO LINEZOLID (MIC=1 ^ MCG/ML),staphylococcus_aureus,Staphylococcus (coag +),,
"^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS SUSCEPTIBLE TO CLINDAMYCIN AND ^ RIFAMPIN, PREVIOUSLY REPORTED AS RESISTANT",staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS SUSCEPTIBLE TO LINEZOLID,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS SUSCEPTIBLE TO LINEZOLID (MIC=2).,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS SUSCEPTIBLE TO LINEZOLID (MIC=2UG/ML),staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS TWO BOTTLES,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS X 2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS X2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS  X2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS (TWO AEROBIC RESIN BOTTLES ^ SUBMITTED. NO ANAEROBIC BOTTLES FOR THIS CULTURE),staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS 2 BOTTLES,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS AND,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS BOTH BOTTLES,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS IN BOTH AEROBIC BOTTLES,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS IN BOTH BOTTLES WITH ANTIBIOTIC ^ REMOVAL RESIN,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS IS SUSCEPTIBLE TO LINEZOLID,staphylococcus_aureus,Staphylococcus (coag +),,
"^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS LINEZOLID SUSCEPTIBLE, MIC = 0.38 ^ MCG/ML",staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS NO 1 AND NO 2.,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS NO1,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS NO2,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS ONE STRAIN,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 1 LINEZOLID MIC 3.0 ^ SUSCEPTIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2 LINEZOLID MIC 3.0 ^ SUSCEPIBLE,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS SUSCEPTIBLE TO CEFAZOLIN AND ^ METHICILLIN,staphylococcus_aureus,Staphylococcus (coag +),,
^METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS X2,staphylococcus_aureus,Staphylococcus (coag +),,
"1,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"1,200 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"1,300 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"1,500 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"1,800 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000  METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 CGT METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 CGT METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS GRAM POSITIVE COCCI",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 1",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"10,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 3",staphylococcus_aureus,Staphylococcus (coag +),,
100 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
100 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
"100,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"100,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"100,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
1000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2,staphylococcus_aureus,Staphylococcus (coag +),,
1000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 3,staphylococcus_aureus,Staphylococcus (coag +),,
1000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
1000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2,staphylococcus_aureus,Staphylococcus (coag +),,
10000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
10000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
"11,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"11,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"110,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"110,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
1100 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 1,staphylococcus_aureus,Staphylococcus (coag +),,
"12,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"120,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"120,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"120,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
1200 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS,staphylococcus_aureus,Staphylococcus (coag +),,
1200 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2,staphylococcus_aureus,Staphylococcus (coag +),,
"13,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"130,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"130,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"130,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 1",staphylococcus_aureus,Staphylococcus (coag +),,
"130,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"14,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1",staphylococcus_aureus,Staphylococcus (coag +),,
"140,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"140,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"15,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"150,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"150,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"150,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"16,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"160,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"160,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"170,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"170,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"170,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"18,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"180,000 METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"190,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"2,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"2,100 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"20,000 CGT METHICILLIN SUSCEPTIBLE STAPHYLOCOCCUS AUREUS STRAIN 2",staphylococcus_aureus,Staphylococcus (coag +),,
"20,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS",staphylococcus_aureus,Staphylococcus (coag +),,
"20,000 METHICILLIN RESISTANT STAPHYLOCOCCUS AUREUS STRAIN 1",staphylococcus_aureus,Staphylococcus (coag +),,
